fecha,id_hotel,origen,genero,cantidad_ingresos,cantidad_egresos
18SEP2020,52,UFU,,0,12
19AUG2020,52,UFU,,5,12
19JUL2020,52,UFU,,14,11
19JUN2020,52,UFU,,17,24
19OCT2020,52,UFU,,0,3
19SEP2020,52,UFU,,1,0
20AUG2020,52,UFU,,1,12
20JUL2020,52,UFU,,2,11
20JUN2020,52,UFU,,7,6
21AUG2020,52,UFU,,17,0
21JUL2020,52,UFU,,45,18
21JUN2020,52,UFU,,5,14
21SEP2020,52,UFU,,7,7
22AUG2020,52,UFU,,0,10
22JUL2020,52,UFU,,14,30
22JUN2020,52,UFU,,14,14
22SEP2020,52,UFU,,11,6
23AUG2020,52,UFU,,2,1
23JUL2020,52,UFU,,13,13
23JUN2020,52,UFU,,32,13
23SEP2020,52,UFU,,19,6
24AUG2020,52,UFU,,19,0
24JUL2020,52,UFU,,7,4
24JUN2020,52,UFU,,12,9
24SEP2020,52,UFU,,3,6
25AUG2020,52,UFU,,15,15
25JUL2020,52,UFU,,20,9
25JUN2020,52,UFU,,26,27
25SEP2020,52,UFU,,8,6
26AUG2020,52,UFU,,11,8
26JUL2020,52,UFU,,15,9
26JUN2020,52,UFU,,4,14
26SEP2020,52,UFU,,4,3
27JUL2020,52,UFU,,23,8
27JUN2020,52,UFU,,13,15
27MAY2020,52,UFU,,35,0
28AUG2020,52,UFU,,6,23
28JUL2020,52,UFU,,5,11
28JUN2020,52,UFU,,27,27
28MAY2020,52,UFU,,54,0
28SEP2020,52,UFU,,14,2
29AUG2020,52,UFU,,0,6
29JUL2020,52,UFU,,5,12
29JUN2020,52,UFU,,20,23
29MAY2020,52,UFU,,2,24
29SEP2020,52,UFU,,0,15
30AUG2020,52,UFU,,0,3
30JUL2020,52,UFU,,12,8
30JUN2020,52,UFU,,14,10
30MAY2020,52,UFU,,1,5
30SEP2020,52,UFU,,0,9
31AUG2020,52,UFU,,0,20
31JUL2020,52,UFU,,4,22
31MAY2020,52,UFU,,7,10
21JUL2020,52,UFU,F,3,0
22JUL2020,52,UFU,F,0,3
03JUN2020,54,N/A,,30,0
04JUN2020,54,N/A,,0,8
05JUN2020,54,N/A,,0,4
06JUN2020,54,N/A,,16,2
07JUN2020,54,N/A,,15,1
08JUN2020,54,N/A,,2,8
09JUN2020,54,N/A,,8,0
10JUN2020,54,N/A,,14,7
11JUN2020,54,N/A,,6,2
12JUN2020,54,N/A,,0,4
13JUN2020,54,N/A,,0,14
14JUN2020,54,N/A,,0,4
15JUN2020,54,N/A,,0,1
16JUN2020,54,N/A,,0,13
17JUN2020,54,N/A,,0,11
18JUN2020,54,N/A,,0,1
19JUN2020,54,N/A,,0,1
20JUN2020,54,N/A,,0,4
21JUN2020,54,N/A,,0,6
01AUG2020,54,UFU,,0,4
01JUL2020,54,UFU,,5,10
01SEP2020,54,UFU,,12,6
02AUG2020,54,UFU,,7,10
02JUL2020,54,UFU,,0,6
02SEP2020,54,UFU,,2,6
03AUG2020,54,UFU,,11,5
03JUL2020,54,UFU,,6,5
03SEP2020,54,UFU,,2,9
04AUG2020,54,UFU,,5,9
04JUL2020,54,UFU,,4,10
04SEP2020,54,UFU,,5,5
05AUG2020,54,UFU,,11,8
05JUL2020,54,UFU,,16,4
05SEP2020,54,UFU,,8,3
06AUG2020,54,UFU,,10,6
06JUL2020,54,UFU,,4,8
06SEP2020,54,UFU,,3,13
07AUG2020,54,UFU,,9,17
07JUL2020,54,UFU,,9,7
07SEP2020,54,UFU,,8,8
08JUL2020,54,UFU,,25,15
08SEP2020,54,UFU,,10,9
09AUG2020,54,UFU,,0,6
09JUL2020,54,UFU,,3,14
09SEP2020,54,UFU,,11,3
10AUG2020,54,UFU,,12,9
10JUL2020,54,UFU,,0,6
10SEP2020,54,UFU,,5,10
11AUG2020,54,UFU,,5,7
11JUL2020,54,UFU,,6,1
11SEP2020,54,UFU,,12,9
12AUG2020,54,UFU,,5,9
12JUL2020,54,UFU,,3,4
12JUN2020,54,UFU,,2,0
12SEP2020,54,UFU,,0,3
13AUG2020,54,UFU,,12,6
13JUL2020,54,UFU,,0,2
13JUN2020,54,UFU,,18,2
13SEP2020,54,UFU,,0,7
14AUG2020,54,UFU,,9,20
14JUL2020,54,UFU,,6,9
14JUN2020,54,UFU,,10,2
14SEP2020,54,UFU,,3,9
15AUG2020,54,UFU,,4,6
15JUL2020,54,UFU,,6,12
15JUN2020,54,UFU,,4,4
15SEP2020,54,UFU,,8,5
16AUG2020,54,UFU,,0,2
16JUL2020,54,UFU,,20,5
16JUN2020,54,UFU,,19,3
16SEP2020,54,UFU,,14,8
17AUG2020,54,UFU,,9,4
17JUL2020,54,UFU,,5,6
17JUN2020,54,UFU,,7,4
17SEP2020,54,UFU,,8,9
18AUG2020,54,UFU,,0,4
18JUL2020,54,UFU,,10,16
18JUN2020,54,UFU,,14,5
18SEP2020,54,UFU,,8,5
19AUG2020,54,UFU,,4,1
19JUL2020,54,UFU,,10,4
19JUN2020,54,UFU,,5,3
19SEP2020,54,UFU,,1,8
20AUG2020,54,UFU,,8,13
20JUL2020,54,UFU,,1,0
20JUN2020,54,UFU,,7,8
20SEP2020,54,UFU,,0,4
21AUG2020,54,UFU,,9,6
21JUL2020,54,UFU,,10,6
21JUN2020,54,UFU,,9,5
21SEP2020,54,UFU,,7,4
22AUG2020,54,UFU,,11,9
22JUL2020,54,UFU,,12,11
22JUN2020,54,UFU,,10,3
22SEP2020,54,UFU,,0,3
23AUG2020,54,UFU,,4,8
23JUL2020,54,UFU,,3,8
23JUN2020,54,UFU,,5,17
23SEP2020,54,UFU,,5,4
24AUG2020,54,UFU,,8,5
24JUL2020,54,UFU,,5,7
24JUN2020,54,UFU,,11,3
24SEP2020,54,UFU,,0,13
25AUG2020,54,UFU,,7,8
25JUL2020,54,UFU,,3,3
25JUN2020,54,UFU,,9,12
25SEP2020,54,UFU,,0,3
26AUG2020,54,UFU,,6,3
26JUL2020,54,UFU,,14,17
26JUN2020,54,UFU,,9,8
26SEP2020,54,UFU,,0,4
27AUG2020,54,UFU,,23,9
27JUL2020,54,UFU,,14,11
27JUN2020,54,UFU,,11,9
27SEP2020,54,UFU,,0,1
28AUG2020,54,UFU,,3,12
28JUL2020,54,UFU,,18,13
28JUN2020,54,UFU,,10,20
28SEP2020,54,UFU,,0,3
29AUG2020,54,UFU,,16,5
29JUL2020,54,UFU,,11,11
29JUN2020,54,UFU,,17,5
29SEP2020,54,UFU,,0,4
30AUG2020,54,UFU,,1,7
30JUL2020,54,UFU,,3,14
30JUN2020,54,UFU,,9,13
31AUG2020,54,UFU,,5,5
31JUL2020,54,UFU,,10,2
01AUG2020,55,UFU,,0,8
01JUL2020,55,UFU,,4,4
01SEP2020,55,UFU,,3,3
02AUG2020,55,UFU,,7,6
02JUL2020,55,UFU,,7,14
02SEP2020,55,UFU,,7,6
03AUG2020,55,UFU,,6,4
03JUL2020,55,UFU,,9,8
03SEP2020,55,UFU,,9,12
04AUG2020,55,UFU,,0,1
04JUL2020,55,UFU,,0,3
04SEP2020,55,UFU,,3,1
05AUG2020,55,UFU,,8,7
05JUL2020,55,UFU,,0,9
05SEP2020,55,UFU,,10,16
06AUG2020,55,UFU,,11,16
06JUL2020,55,UFU,,7,0
06SEP2020,55,UFU,,4,17
07AUG2020,55,UFU,,0,7
07JUL2020,55,UFU,,6,7
07SEP2020,55,UFU,,4,2
08AUG2020,55,UFU,,0,10
08JUL2020,55,UFU,,7,0
08SEP2020,55,UFU,,8,5
09AUG2020,55,UFU,,1,2
09JUL2020,55,UFU,,1,8
09SEP2020,55,UFU,,4,5
10AUG2020,55,UFU,,1,3
10JUL2020,55,UFU,,11,16
10SEP2020,55,UFU,,0,3
11AUG2020,55,UFU,,5,1
11JUL2020,55,UFU,,3,0
11JUN2020,55,UFU,,36,1
11SEP2020,55,UFU,,6,1
12AUG2020,55,UFU,,20,5
12JUL2020,55,UFU,,0,2
12JUN2020,55,UFU,,11,11
12SEP2020,55,UFU,,8,9
13AUG2020,55,UFU,,9,12
13JUL2020,55,UFU,,2,10
13JUN2020,55,UFU,,4,7
13SEP2020,55,UFU,,0,6
14AUG2020,55,UFU,,3,8
14JUL2020,55,UFU,,0,1
14JUN2020,55,UFU,,16,1
14SEP2020,55,UFU,,6,7
15AUG2020,55,UFU,,1,6
15JUL2020,55,UFU,,5,3
15JUN2020,55,UFU,,4,6
15SEP2020,55,UFU,,0,6
16AUG2020,55,UFU,,1,1
16JUL2020,55,UFU,,7,6
16JUN2020,55,UFU,,5,2
16SEP2020,55,UFU,,12,6
17AUG2020,55,UFU,,2,0
17JUL2020,55,UFU,,16,9
17JUN2020,55,UFU,,7,0
17SEP2020,55,UFU,,0,5
18AUG2020,55,UFU,,2,0
18JUL2020,55,UFU,,19,2
18JUN2020,55,UFU,,3,2
18SEP2020,55,UFU,,0,6
19AUG2020,55,UFU,,6,13
19JUL2020,55,UFU,,0,11
19JUN2020,55,UFU,,7,4
19SEP2020,55,UFU,,0,6
20AUG2020,55,UFU,,0,5
20JUL2020,55,UFU,,1,14
21AUG2020,55,UFU,,8,4
21JUL2020,55,UFU,,10,1
21JUN2020,55,UFU,,8,24
21SEP2020,55,UFU,,0,2
22AUG2020,55,UFU,,9,13
22JUL2020,55,UFU,,11,3
22JUN2020,55,UFU,,18,8
22SEP2020,55,UFU,,0,2
23AUG2020,55,UFU,,4,9
23JUL2020,55,UFU,,1,1
23JUN2020,55,UFU,,9,3
23SEP2020,55,UFU,,0,1
24AUG2020,55,UFU,,16,2
24JUL2020,55,UFU,,0,1
24JUN2020,55,UFU,,0,10
24SEP2020,55,UFU,,0,2
25AUG2020,55,UFU,,0,4
25JUL2020,55,UFU,,9,2
25JUN2020,55,UFU,,12,6
26AUG2020,55,UFU,,9,2
26JUL2020,55,UFU,,2,13
26JUN2020,55,UFU,,6,4
27AUG2020,55,UFU,,14,0
27JUL2020,55,UFU,,11,11
27JUN2020,55,UFU,,4,1
28AUG2020,55,UFU,,2,7
28JUL2020,55,UFU,,8,17
28JUN2020,55,UFU,,0,8
29AUG2020,55,UFU,,13,4
29JUL2020,55,UFU,,14,7
29JUN2020,55,UFU,,17,15
30AUG2020,55,UFU,,0,4
30JUL2020,55,UFU,,6,3
30JUN2020,55,UFU,,5,1
31AUG2020,55,UFU,,4,6
31JUL2020,55,UFU,,8,4
01AUG2020,56,UFU,,12,8
01JUL2020,56,UFU,,14,5
01OCT2020,56,UFU,,12,18
01SEP2020,56,UFU,,12,9
02AUG2020,56,UFU,,16,16
02JUL2020,56,UFU,,36,17
02OCT2020,56,UFU,,13,13
02SEP2020,56,UFU,,13,12
03AUG2020,56,UFU,,0,6
03JUL2020,56,UFU,,34,8
03OCT2020,56,UFU,,10,20
03SEP2020,56,UFU,,19,26
04AUG2020,56,UFU,,19,9
04JUL2020,56,UFU,,0,6
04OCT2020,56,UFU,,7,4
04SEP2020,56,UFU,,9,11
05AUG2020,56,UFU,,4,19
05JUL2020,56,UFU,,8,10
05OCT2020,56,UFU,,10,7
05SEP2020,56,UFU,,5,12
06AUG2020,56,UFU,,18,9
06JUL2020,56,UFU,,7,18
06OCT2020,56,UFU,,14,6
06SEP2020,56,UFU,,12,10
07AUG2020,56,UFU,,13,16
07JUL2020,56,UFU,,12,12
07OCT2020,56,UFU,,0,16
07SEP2020,56,UFU,,18,11
08AUG2020,56,UFU,,1,12
08JUL2020,56,UFU,,8,16
08OCT2020,56,UFU,,0,5
08SEP2020,56,UFU,,1,15
09AUG2020,56,UFU,,7,26
09JUL2020,56,UFU,,7,19
09OCT2020,56,UFU,,0,13
09SEP2020,56,UFU,,13,6
10AUG2020,56,UFU,,18,1
10JUL2020,56,UFU,,21,1
10OCT2020,56,UFU,,0,4
10SEP2020,56,UFU,,17,20
11AUG2020,56,UFU,,12,15
11JUL2020,56,UFU,,6,7
11OCT2020,56,UFU,,0,1
11SEP2020,56,UFU,,17,6
12AUG2020,56,UFU,,9,9
12JUL2020,56,UFU,,1,37
12OCT2020,56,UFU,,0,1
12SEP2020,56,UFU,,1,11
13AUG2020,56,UFU,,13,10
13JUL2020,56,UFU,,13,30
13OCT2020,56,UFU,,0,6
13SEP2020,56,UFU,,0,6
14AUG2020,56,UFU,,3,16
14JUL2020,56,UFU,,22,7
14SEP2020,56,UFU,,13,6
15AUG2020,56,UFU,,0,1
15JUL2020,56,UFU,,0,11
15OCT2020,56,UFU,,0,6
15SEP2020,56,UFU,,10,5
16AUG2020,56,UFU,,16,10
16JUL2020,56,UFU,,13,3
16SEP2020,56,UFU,,7,15
17AUG2020,56,UFU,,3,11
17JUL2020,56,UFU,,0,10
17JUN2020,56,UFU,,60,0
17SEP2020,56,UFU,,0,6
18AUG2020,56,UFU,,7,8
18JUL2020,56,UFU,,14,8
18JUN2020,56,UFU,,26,2
18SEP2020,56,UFU,,15,4
19AUG2020,56,UFU,,8,9
19JUL2020,56,UFU,,12,10
19JUN2020,56,UFU,,20,4
19SEP2020,56,UFU,,8,11
20AUG2020,56,UFU,,10,18
20JUL2020,56,UFU,,8,18
20JUN2020,56,UFU,,3,1
20SEP2020,56,UFU,,2,21
21AUG2020,56,UFU,,15,8
21JUL2020,56,UFU,,6,2
21JUN2020,56,UFU,,0,8
21SEP2020,56,UFU,,27,2
22AUG2020,56,UFU,,3,8
22JUL2020,56,UFU,,15,2
22JUN2020,56,UFU,,16,4
22SEP2020,56,UFU,,8,12
23AUG2020,56,UFU,,8,6
23JUL2020,56,UFU,,14,12
23JUN2020,56,UFU,,3,7
23SEP2020,56,UFU,,9,10
24AUG2020,56,UFU,,14,7
24JUL2020,56,UFU,,11,9
24JUN2020,56,UFU,,0,9
24SEP2020,56,UFU,,13,14
25AUG2020,56,UFU,,7,8
25JUL2020,56,UFU,,5,4
25JUN2020,56,UFU,,18,1
25SEP2020,56,UFU,,0,6
26AUG2020,56,UFU,,12,6
26JUL2020,56,UFU,,4,10
26JUN2020,56,UFU,,4,4
26SEP2020,56,UFU,,6,10
27AUG2020,56,UFU,,17,5
27JUL2020,56,UFU,,11,15
27JUN2020,56,UFU,,1,43
27SEP2020,56,UFU,,7,1
28AUG2020,56,UFU,,10,10
28JUL2020,56,UFU,,27,11
28JUN2020,56,UFU,,14,18
28SEP2020,56,UFU,,10,9
29AUG2020,56,UFU,,5,5
29JUL2020,56,UFU,,14,18
29JUN2020,56,UFU,,37,6
29SEP2020,56,UFU,,14,2
30AUG2020,56,UFU,,0,3
30JUL2020,56,UFU,,21,9
30JUN2020,56,UFU,,0,22
30SEP2020,56,UFU,,0,6
31AUG2020,56,UFU,,6,10
31JUL2020,56,UFU,,0,10
02JUL2020,57,N/A,,0,1
18JUN2020,57,N/A,,21,0
20JUN2020,57,N/A,,0,2
21JUN2020,57,N/A,,0,3
25JUN2020,57,N/A,,0,3
27JUN2020,57,N/A,,0,1
28JUN2020,57,N/A,,0,8
29JUN2020,57,N/A,,0,3
01AUG2020,57,UFU,,4,2
01JUL2020,57,UFU,,22,0
02AUG2020,57,UFU,,3,18
02JUL2020,57,UFU,,10,11
03AUG2020,57,UFU,,18,13
03JUL2020,57,UFU,,0,3
04AUG2020,57,UFU,,5,10
04JUL2020,57,UFU,,0,1
05AUG2020,57,UFU,,12,8
05JUL2020,57,UFU,,0,2
06AUG2020,57,UFU,,3,3
06JUL2020,57,UFU,,2,1
07AUG2020,57,UFU,,4,13
07JUL2020,57,UFU,,6,5
08AUG2020,57,UFU,,0,2
08JUL2020,57,UFU,,4,3
09JUL2020,57,UFU,,3,2
10AUG2020,57,UFU,,5,8
10JUL2020,57,UFU,,0,8
11AUG2020,57,UFU,,8,3
11JUL2020,57,UFU,,7,11
12AUG2020,57,UFU,,0,4
12JUL2020,57,UFU,,3,20
13AUG2020,57,UFU,,6,2
13JUL2020,57,UFU,,12,5
14AUG2020,57,UFU,,4,4
14JUL2020,57,UFU,,0,10
15AUG2020,57,UFU,,1,10
15JUL2020,57,UFU,,6,0
16AUG2020,57,UFU,,0,5
16JUL2020,57,UFU,,16,0
17AUG2020,57,UFU,,15,5
17JUL2020,57,UFU,,3,12
18AUG2020,57,UFU,,0,6
18JUL2020,57,UFU,,5,4
19AUG2020,57,UFU,,3,2
19JUL2020,57,UFU,,2,3
19JUN2020,57,UFU,,27,0
20AUG2020,57,UFU,,5,2
20JUL2020,57,UFU,,0,2
20JUN2020,57,UFU,,0,1
21AUG2020,57,UFU,,5,11
21JUL2020,57,UFU,,3,2
21JUN2020,57,UFU,,2,3
22AUG2020,57,UFU,,0,3
22JUL2020,57,UFU,,0,17
22JUN2020,57,UFU,,14,2
23AUG2020,57,UFU,,2,1
23JUL2020,57,UFU,,17,0
24AUG2020,57,UFU,,0,3
24JUL2020,57,UFU,,6,3
24JUN2020,57,UFU,,0,1
25AUG2020,57,UFU,,0,1
25JUL2020,57,UFU,,12,6
25JUN2020,57,UFU,,4,0
26AUG2020,57,UFU,,0,3
26JUL2020,57,UFU,,4,7
26JUN2020,57,UFU,,0,7
27AUG2020,57,UFU,,0,5
27JUL2020,57,UFU,,14,3
27JUN2020,57,UFU,,1,3
28AUG2020,57,UFU,,0,3
28JUL2020,57,UFU,,4,1
29JUL2020,57,UFU,,2,2
29JUN2020,57,UFU,,11,8
30AUG2020,57,UFU,,0,2
30JUL2020,57,UFU,,0,2
30JUN2020,57,UFU,,6,10
31JUL2020,57,UFU,,7,5
01JUL2020,58,UFU,,0,3
01SEP2020,58,UFU,,0,15
02AUG2020,58,UFU,,0,6
02JUL2020,58,UFU,,13,8
02SEP2020,58,UFU,,0,8
03AUG2020,58,UFU,,4,0
03JUL2020,58,UFU,,4,6
03SEP2020,58,UFU,,2,0
04AUG2020,58,UFU,,2,1
04JUL2020,58,UFU,,1,0
04SEP2020,58,UFU,,1,2
05AUG2020,58,UFU,,4,0
05JUL2020,58,UFU,,4,0
05SEP2020,58,UFU,,2,3
06AUG2020,58,UFU,,3,0
06JUL2020,58,UFU,,3,0
06SEP2020,58,UFU,,13,7
07AUG2020,58,UFU,,0,2
07JUL2020,58,UFU,,3,2
07SEP2020,58,UFU,,0,7
08AUG2020,58,UFU,,0,3
08SEP2020,58,UFU,,2,0
09AUG2020,58,UFU,,0,2
09JUL2020,58,UFU,,0,1
09SEP2020,58,UFU,,0,1
10AUG2020,58,UFU,,29,3
10JUL2020,58,UFU,,0,16
11AUG2020,58,UFU,,0,1
12AUG2020,58,UFU,,1,4
12JUL2020,58,UFU,,2,11
13AUG2020,58,UFU,,0,3
13JUL2020,58,UFU,,20,0
14JUL2020,58,UFU,,0,11
14SEP2020,58,UFU,,0,1
15AUG2020,58,UFU,,0,2
15JUL2020,58,UFU,,0,6
15SEP2020,58,UFU,,0,1
16JUL2020,58,UFU,,0,3
17AUG2020,58,UFU,,0,15
18AUG2020,58,UFU,,3,0
18JUL2020,58,UFU,,31,1
18JUN2020,58,UFU,,23,0
19JUL2020,58,UFU,,2,5
19JUN2020,58,UFU,,15,0
20AUG2020,58,UFU,,12,10
20JUL2020,58,UFU,,0,7
20JUN2020,58,UFU,,1,2
21AUG2020,58,UFU,,0,2
21JUL2020,58,UFU,,2,0
21JUN2020,58,UFU,,8,7
22AUG2020,58,UFU,,18,0
22JUL2020,58,UFU,,0,2
22JUN2020,58,UFU,,12,0
23JUL2020,58,UFU,,6,6
23JUN2020,58,UFU,,9,3
24JUN2020,58,UFU,,0,3
25JUL2020,58,UFU,,0,4
26JUN2020,58,UFU,,0,6
27JUN2020,58,UFU,,0,3
28AUG2020,58,UFU,,0,3
28JUL2020,58,UFU,,0,23
29AUG2020,58,UFU,,13,3
29JUL2020,58,UFU,,3,0
29JUN2020,58,UFU,,0,30
30AUG2020,58,UFU,,0,12
30JUN2020,58,UFU,,18,0
31AUG2020,58,UFU,,0,1
31JUL2020,58,UFU,,0,2
01JUL2020,59,UFU,,11,12
02JUL2020,59,UFU,,1,2
03JUL2020,59,UFU,,3,6
04JUL2020,59,UFU,,0,8
05JUL2020,59,UFU,,5,2
06JUL2020,59,UFU,,2,0
07JUL2020,59,UFU,,7,9
08JUL2020,59,UFU,,3,6
09JUL2020,59,UFU,,0,6
10JUL2020,59,UFU,,6,4
11JUL2020,59,UFU,,3,3
12JUL2020,59,UFU,,4,3
13JUL2020,59,UFU,,2,4
14JUL2020,59,UFU,,9,4
15JUL2020,59,UFU,,3,6
17JUL2020,59,UFU,,9,4
18JUL2020,59,UFU,,1,1
19JUL2020,59,UFU,,2,3
20JUL2020,59,UFU,,0,3
21JUL2020,59,UFU,,5,3
22JUL2020,59,UFU,,11,3
23JUL2020,59,UFU,,6,2
23JUN2020,59,UFU,,5,0
24JUL2020,59,UFU,,5,6
24JUN2020,59,UFU,,36,2
25JUL2020,59,UFU,,2,5
25JUN2020,59,UFU,,0,5
26JUL2020,59,UFU,,2,2
26JUN2020,59,UFU,,8,10
27JUL2020,59,UFU,,2,5
27JUN2020,59,UFU,,6,0
28JUL2020,59,UFU,,4,3
28JUN2020,59,UFU,,1,5
29JUL2020,59,UFU,,2,8
29JUN2020,59,UFU,,2,0
30JUL2020,59,UFU,,0,4
30JUN2020,59,UFU,,2,2
31JUL2020,59,UFU,,0,19
10JUL2020,59,UFU,F,3,0
20JUL2020,59,UFU,F,0,3
02JUL2021,6,N/A,,0,4
22JUN2021,6,N/A,,6,0
24JUN2021,6,N/A,,0,1
28JUN2021,6,N/A,,0,1
01MAY2020,6,Repatriados,,0,7
02MAY2020,6,Repatriados,,17,6
03MAY2020,6,Repatriados,,0,3
04MAY2020,6,Repatriados,,3,42
06MAY2020,6,Repatriados,,56,22
07MAY2020,6,Repatriados,,0,7
08MAY2020,6,Repatriados,,1,2
09MAY2020,6,Repatriados,,32,7
10MAY2020,6,Repatriados,,0,11
11MAY2020,6,Repatriados,,0,9
12MAY2020,6,Repatriados,,0,3
13MAY2020,6,Repatriados,,4,20
14MAY2020,6,Repatriados,,45,21
15APR2020,6,Repatriados,,1,0
15MAY2020,6,Repatriados,,0,1
16MAY2020,6,Repatriados,,0,38
17APR2020,6,Repatriados,,6,2
17MAY2020,6,Repatriados,,0,2
18MAY2020,6,Repatriados,,0,3
19APR2020,6,Repatriados,,1,0
19MAY2020,6,Repatriados,,1,7
20MAY2020,6,Repatriados,,1,36
21MAY2020,6,Repatriados,,0,12
22APR2020,6,Repatriados,,0,1
23APR2020,6,Repatriados,,1,2
24APR2020,6,Repatriados,,0,2
27APR2020,6,Repatriados,,70,1
28APR2020,6,Repatriados,,0,1
29APR2020,6,Repatriados,,34,0
30APR2020,6,Repatriados,,1,6
01AUG2020,6,UFU,,13,15
01JUL2020,6,UFU,,8,9
01JUN2020,6,UFU,,0,1
01JUN2021,6,UFU,,1,2
01NOV2020,6,UFU,,2,9
01OCT2020,6,UFU,,9,3
01SEP2020,6,UFU,,3,6
02AUG2020,6,UFU,,3,7
02JUL2020,6,UFU,,1,14
02JUN2020,6,UFU,,0,2
02JUN2021,6,UFU,,1,0
02NOV2020,6,UFU,,11,1
02OCT2020,6,UFU,,11,5
02SEP2020,6,UFU,,10,4
03AUG2020,6,UFU,,21,9
03JUL2020,6,UFU,,0,14
03JUN2020,6,UFU,,0,16
03JUN2021,6,UFU,,0,2
03NOV2020,6,UFU,,5,8
03OCT2020,6,UFU,,3,9
03SEP2020,6,UFU,,3,6
04AUG2020,6,UFU,,7,16
04JUL2020,6,UFU,,18,19
04JUN2020,6,UFU,,0,32
04NOV2020,6,UFU,,0,1
04OCT2020,6,UFU,,2,2
04SEP2020,6,UFU,,8,27
05AUG2020,6,UFU,,15,7
05JUL2020,6,UFU,,17,2
05JUN2020,6,UFU,,36,1
05JUN2021,6,UFU,,1,15
05NOV2020,6,UFU,,0,7
05SEP2020,6,UFU,,7,9
06AUG2020,6,UFU,,14,14
06JUL2020,6,UFU,,5,22
06JUN2020,6,UFU,,10,26
06JUN2021,6,UFU,,0,14
06NOV2020,6,UFU,,0,2
06OCT2020,6,UFU,,0,1
06SEP2020,6,UFU,,0,6
07AUG2020,6,UFU,,7,14
07JUL2020,6,UFU,,8,19
07JUN2020,6,UFU,,0,12
07JUN2021,6,UFU,,0,10
07NOV2020,6,UFU,,0,6
07OCT2020,6,UFU,,20,2
07SEP2020,6,UFU,,11,6
08AUG2020,6,UFU,,0,7
08JUL2020,6,UFU,,16,9
08JUN2020,6,UFU,,2,16
08JUN2021,6,UFU,,0,3
08NOV2020,6,UFU,,0,5
08OCT2020,6,UFU,,5,12
08SEP2020,6,UFU,,3,6
09AUG2020,6,UFU,,9,10
09JUL2020,6,UFU,,10,6
09JUN2020,6,UFU,,6,1
09OCT2020,6,UFU,,5,6
09SEP2020,6,UFU,,9,6
10AUG2020,6,UFU,,0,15
10JUL2020,6,UFU,,0,18
10JUN2020,6,UFU,,30,0
10JUN2021,6,UFU,,29,4
10NOV2020,6,UFU,,0,1
10OCT2020,6,UFU,,1,3
10SEP2020,6,UFU,,0,10
11AUG2020,6,UFU,,17,15
11JUL2020,6,UFU,,9,5
11JUN2020,6,UFU,,23,3
11JUN2021,6,UFU,,12,7
11OCT2020,6,UFU,,0,4
11SEP2020,6,UFU,,14,5
12AUG2020,6,UFU,,24,12
12JUL2020,6,UFU,,5,3
12JUN2020,6,UFU,,13,9
12JUN2021,6,UFU,,3,5
12OCT2020,6,UFU,,13,9
12SEP2020,6,UFU,,0,8
13AUG2020,6,UFU,,5,13
13JUL2020,6,UFU,,4,0
13JUN2020,6,UFU,,1,2
13JUN2021,6,UFU,,3,0
13NOV2020,6,UFU,,0,5
13OCT2020,6,UFU,,9,10
13SEP2020,6,UFU,,5,6
14AUG2020,6,UFU,,3,3
14JUL2020,6,UFU,,17,15
14JUN2020,6,UFU,,7,4
14OCT2020,6,UFU,,24,2
14SEP2020,6,UFU,,17,14
15AUG2020,6,UFU,,0,6
15JUL2020,6,UFU,,1,4
15JUN2020,6,UFU,,3,26
15JUN2021,6,UFU,,6,1
15OCT2020,6,UFU,,3,15
15SEP2020,6,UFU,,6,3
16AUG2020,6,UFU,,1,3
16JUL2020,6,UFU,,20,6
16JUN2020,6,UFU,,15,16
16JUN2021,6,UFU,,1,3
16OCT2020,6,UFU,,13,5
16SEP2020,6,UFU,,10,7
17AUG2020,6,UFU,,7,5
17JUL2020,6,UFU,,0,4
17JUN2020,6,UFU,,13,5
17JUN2021,6,UFU,,0,1
17OCT2020,6,UFU,,4,18
17SEP2020,6,UFU,,3,10
18AUG2020,6,UFU,,5,5
18JUL2020,6,UFU,,20,15
18JUN2020,6,UFU,,7,10
18JUN2021,6,UFU,,1,1
18OCT2020,6,UFU,,2,8
18SEP2020,6,UFU,,14,3
19AUG2020,6,UFU,,6,10
19JUL2020,6,UFU,,10,6
19JUN2020,6,UFU,,12,7
19OCT2020,6,UFU,,9,6
19SEP2020,6,UFU,,1,8
20AUG2020,6,UFU,,6,7
20JUL2020,6,UFU,,0,12
20JUN2020,6,UFU,,6,14
20JUN2021,6,UFU,,0,19
20OCT2020,6,UFU,,0,7
20SEP2020,6,UFU,,0,4
21AUG2020,6,UFU,,1,11
21JUL2020,6,UFU,,7,11
21JUN2020,6,UFU,,14,12
21JUN2021,6,UFU,,0,9
21SEP2020,6,UFU,,11,10
22AUG2020,6,UFU,,12,8
22JUL2020,6,UFU,,16,5
22JUN2020,6,UFU,,21,21
22JUN2021,6,UFU,,0,3
22OCT2020,6,UFU,,16,4
22SEP2020,6,UFU,,1,10
23AUG2020,6,UFU,,0,8
23JUL2020,6,UFU,,14,16
23JUN2020,6,UFU,,10,12
23JUN2021,6,UFU,,2,3
23OCT2020,6,UFU,,2,12
23SEP2020,6,UFU,,13,3
24AUG2020,6,UFU,,4,2
24JUL2020,6,UFU,,13,12
24JUN2020,6,UFU,,23,11
